CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
1.4,1022.0,-200.0,8.0,899.0,100.0,846.0,97.0,1588.0,820.0,23.4,43.2,1.229
1.9,1075.0,-200.0,10.4,993.0,139.0,781.0,110.0,1682.0,946.0,23.1,44.2,1.2317
2.3,1088.0,-200.0,11.6,1035.0,176.0,751.0,116.0,1713.0,1018.0,22.7,45.3,1.2299
1.0,925.0,-200.0,6.4,831.0,71.0,880.0,74.0,1513.0,789.0,21.6,47.5,1.2118
0.5,853.0,-200.0,4.1,716.0,37.0,994.0,51.0,1423.0,647.0,22.0,45.8,1.1965
1.0,918.0,-200.0,6.4,830.0,-200.0,875.0,-200.0,1548.0,785.0,20.4,51.3,1.2131
0.4,796.0,-200.0,2.7,636.0,30.0,1092.0,40.0,1387.0,576.0,20.6,50.3,1.2041
0.3,796.0,-200.0,2.6,628.0,29.0,1136.0,36.0,1385.0,555.0,20.6,50.6,1.2119
0.2,795.0,-200.0,2.3,606.0,25.0,1152.0,35.0,1369.0,552.0,21.3,48.8,1.2189
0.4,842.0,-200.0,3.1,656.0,40.0,1080.0,48.0,1427.0,620.0,20.4,52.6,1.247
0.3,850.0,-200.0,3.1,659.0,32.0,1077.0,38.0,1402.0,557.0,23.5,44.0,1.2596
0.6,884.0,-200.0,4.0,709.0,43.0,1027.0,54.0,1442.0,556.0,25.7,37.9,1.2334
0.6,907.0,-200.0,4.6,741.0,44.0,983.0,57.0,1486.0,573.0,27.9,33.6,1.2433
0.6,846.0,-200.0,3.9,703.0,35.0,1034.0,54.0,1380.0,514.0,29.0,28.3,1.1116
0.5,827.0,-200.0,3.8,697.0,32.0,1070.0,46.0,1371.0,478.0,29.5,25.9,1.0489
0.4,804.0,-200.0,2.8,636.0,21.0,1185.0,36.0,1321.0,424.0,31.8,22.3,1.0366
0.2,775.0,-200.0,2.5,619.0,10.0,1254.0,19.0,1272.0,386.0,32.2,20.0,0.9488
0.4,802.0,-200.0,3.0,651.0,22.0,1206.0,34.0,1282.0,403.0,32.4,19.3,0.922
0.6,844.0,-200.0,4.7,751.0,46.0,1064.0,63.0,1327.0,462.0,33.0,17.7,0.8758
0.9,881.0,-200.0,5.0,765.0,66.0,1029.0,86.0,1359.0,489.0,32.0,19.8,0.9273
0.7,877.0,-200.0,4.5,736.0,49.0,1077.0,65.0,1347.0,463.0,29.6,24.1,0.9831
1.2,931.0,-200.0,7.7,885.0,86.0,892.0,101.0,1467.0,585.0,26.9,27.1,0.948
1.6,1011.0,-200.0,9.7,967.0,111.0,818.0,116.0,1565.0,748.0,25.3,30.9,0.9815
1.8,1035.0,-200.0,11.0,1015.0,143.0,757.0,124.0,1651.0,940.0,24.2,35.9,1.0684
2.4,1153.0,-200.0,11.8,1042.0,184.0,733.0,136.0,1700.0,1022.0,23.2,43.2,1.2104
1.5,1020.0,-200.0,8.7,929.0,134.0,805.0,108.0,1615.0,929.0,22.7,43.9,1.1962
0.9,954.0,-200.0,7.5,879.0,78.0,837.0,82.0,1550.0,834.0,21.6,44.0,1.1244
0.8,903.0,-200.0,5.7,800.0,50.0,911.0,68.0,1478.0,751.0,20.7,46.4,1.1198
0.2,779.0,-200.0,2.0,581.0,13.0,1204.0,22.0,1323.0,505.0,21.2,46.2,1.1482
0.1,761.0,-200.0,1.4,540.0,-200.0,1269.0,-200.0,1303.0,486.0,22.7,42.3,1.1491
-200.0,780.0,-200.0,1.8,568.0,24.0,1200.0,34.0,1331.0,501.0,19.9,51.3,1.1803
0.5,835.0,-200.0,3.3,672.0,43.0,1053.0,43.0,1423.0,628.0,20.0,51.8,1.1967
1.4,1004.0,-200.0,9.4,955.0,146.0,758.0,84.0,1671.0,1043.0,18.5,57.4,1.2076
3.3,1272.0,-200.0,21.1,1328.0,333.0,567.0,108.0,2085.0,1463.0,19.6,54.3,1.2278
3.6,1173.0,-200.0,17.2,1217.0,298.0,625.0,112.0,1945.0,1358.0,21.3,49.7,1.2452
1.7,986.0,-200.0,8.5,922.0,178.0,820.0,104.0,1586.0,971.0,21.7,46.3,1.1867
1.5,942.0,-200.0,6.8,849.0,177.0,907.0,107.0,1496.0,894.0,23.4,39.4,1.1172
1.6,957.0,-200.0,7.4,875.0,172.0,891.0,102.0,1525.0,871.0,25.7,33.0,1.0763
2.1,1024.0,-200.0,12.1,1052.0,183.0,779.0,104.0,1690.0,952.0,28.5,27.3,1.0479
2.1,962.0,-200.0,9.6,963.0,164.0,835.0,96.0,1592.0,843.0,27.0,27.9,0.9812
1.6,958.0,-200.0,7.4,873.0,122.0,868.0,80.0,1550.0,750.0,24.2,36.9,1.0966
1.3,933.0,-200.0,6.4,831.0,105.0,888.0,72.0,1514.0,710.0,26.0,34.9,1.1509
1.6,942.0,-200.0,8.3,912.0,144.0,842.0,106.0,1551.0,814.0,24.8,33.1,1.0222
3.1,1073.0,-200.0,14.0,1117.0,220.0,693.0,119.0,1762.0,1052.0,24.0,36.3,1.0708
3.3,1086.0,-200.0,15.3,1159.0,207.0,686.0,119.0,1782.0,1060.0,23.6,35.5,1.0187
3.4,1091.0,-200.0,15.4,1161.0,210.0,682.0,128.0,1797.0,1153.0,23.6,35.7,1.0282
2.8,980.0,-200.0,10.9,1009.0,175.0,786.0,112.0,1625.0,986.0,23.3,34.5,0.9768
1.5,904.0,-200.0,7.5,877.0,117.0,890.0,95.0,1488.0,781.0,22.5,36.8,0.988
1.3,865.0,-200.0,5.2,773.0,93.0,991.0,85.0,1414.0,653.0,21.3,38.7,0.9686
1.6,898.0,-200.0,7.1,863.0,118.0,911.0,101.0,1493.0,777.0,20.9,39.4,0.9596
1.5,945.0,-200.0,7.6,883.0,132.0,837.0,94.0,1563.0,1015.0,19.8,47.7,1.093
1.0,854.0,-200.0,5.0,764.0,88.0,932.0,76.0,1476.0,922.0,19.3,51.4,1.1387
0.5,751.0,-200.0,2.0,587.0,43.0,1165.0,50.0,1353.0,678.0,18.4,53.4,1.117
0.4,723.0,-200.0,1.5,544.0,-200.0,1274.0,-200.0,1315.0,584.0,18.8,51.1,1.1
0.6,754.0,-200.0,2.5,620.0,44.0,1102.0,51.0,1372.0,725.0,16.3,59.8,1.1042
0.7,758.0,-200.0,3.3,670.0,50.0,1070.0,42.0,1365.0,688.0,16.6,56.8,1.0629
1.3,873.0,-200.0,7.3,871.0,101.0,871.0,62.0,1528.0,887.0,16.2,57.4,1.0515
4.0,1176.0,-200.0,23.8,1398.0,339.0,567.0,111.0,2120.0,1494.0,17.3,54.3,1.0631
5.0,1257.0,-200.0,27.6,1495.0,379.0,524.0,129.0,2245.0,1647.0,19.2,48.8,1.0751
3.6,1137.0,-200.0,16.7,1200.0,321.0,648.0,135.0,1821.0,1489.0,21.7,42.4,1.0859
2.8,1064.0,-200.0,14.3,1126.0,272.0,711.0,139.0,1656.0,1361.0,26.4,29.9,1.0138
2.6,1026.0,-200.0,13.3,1094.0,278.0,769.0,134.0,1629.0,1224.0,31.3,19.1,0.8634
2.7,986.0,-200.0,14.5,1133.0,253.0,773.0,141.0,1619.0,1174.0,33.7,15.4,0.7913
2.3,908.0,-200.0,11.5,1031.0,187.0,857.0,112.0,1469.0,901.0,34.5,13.3,0.7158
2.0,888.0,-200.0,10.8,1007.0,149.0,870.0,105.0,1448.0,794.0,33.8,13.9,0.7172
1.3,843.0,-200.0,6.4,830.0,89.0,995.0,72.0,1339.0,577.0,30.1,19.4,0.8157
1.7,905.0,-200.0,8.8,931.0,124.0,876.0,90.0,1460.0,776.0,28.3,21.3,0.8054
2.8,1023.0,-200.0,14.3,1127.0,206.0,760.0,126.0,1635.0,982.0,31.9,18.3,0.8523
3.8,1125.0,-200.0,19.4,1279.0,241.0,662.0,154.0,1840.0,1256.0,32.0,20.1,0.9364
4.9,1211.0,-200.0,27.1,1483.0,303.0,586.0,173.0,2092.0,1483.0,28.9,24.1,0.9495
4.3,1140.0,-200.0,19.7,1289.0,294.0,634.0,162.0,1884.0,1390.0,27.3,27.1,0.967
2.6,1029.0,-200.0,13.6,1105.0,203.0,737.0,128.0,1666.0,1195.0,26.0,28.5,0.9484
2.4,981.0,-200.0,12.1,1054.0,176.0,768.0,120.0,1592.0,1135.0,25.2,28.6,0.9008
1.9,971.0,-200.0,11.0,1014.0,155.0,788.0,111.0,1585.0,1115.0,24.3,31.1,0.9316
1.4,927.0,-200.0,8.8,930.0,108.0,840.0,89.0,1522.0,1026.0,23.6,33.8,0.9685
1.1,868.0,-200.0,6.7,846.0,72.0,925.0,69.0,1448.0,836.0,23.0,33.8,0.9406
0.9,863.0,-200.0,6.3,824.0,65.0,905.0,70.0,1469.0,925.0,22.2,38.4,1.0126
0.7,820.0,-200.0,4.1,716.0,-200.0,994.0,-200.0,1380.0,933.0,20.4,42.6,1.0083
0.5,777.0,-200.0,2.9,645.0,39.0,1076.0,59.0,1334.0,781.0,20.5,42.3,1.0091
0.8,855.0,-200.0,5.0,762.0,79.0,942.0,73.0,1444.0,959.0,18.8,49.0,1.0505
1.3,960.0,-200.0,9.9,973.0,140.0,769.0,89.0,1616.0,1155.0,18.8,49.4,1.0624
4.7,1310.0,-200.0,27.5,1492.0,427.0,527.0,142.0,2194.0,1686.0,19.9,46.5,1.071
4.6,1339.0,-200.0,30.4,1561.0,366.0,498.0,145.0,2357.0,1791.0,22.1,41.7,1.098
3.7,1211.0,-200.0,19.8,1290.0,311.0,606.0,156.0,1913.0,1643.0,24.0,36.4,1.0706
2.8,1068.0,-200.0,15.7,1171.0,275.0,711.0,148.0,1717.0,1360.0,30.2,22.8,0.9616
1.8,932.0,-200.0,11.3,1026.0,195.0,851.0,122.0,1523.0,944.0,33.4,17.1,0.8627
1.9,949.0,-200.0,12.6,1069.0,144.0,819.0,106.0,1547.0,905.0,35.1,15.0,0.8381
2.0,944.0,-200.0,11.9,1045.0,162.0,829.0,106.0,1525.0,884.0,34.1,16.0,0.8408
2.0,966.0,-200.0,14.4,1131.0,200.0,800.0,127.0,1612.0,968.0,35.7,13.6,0.7836
2.1,940.0,-200.0,12.4,1063.0,176.0,848.0,113.0,1539.0,929.0,35.3,13.8,0.7767
2.1,934.0,-200.0,11.7,1041.0,203.0,865.0,136.0,1496.0,936.0,32.3,16.7,0.7946
3.2,1052.0,-200.0,18.4,1252.0,237.0,739.0,153.0,1729.0,1107.0,36.0,13.3,0.7773
4.0,1109.0,-200.0,22.9,1374.0,263.0,676.0,172.0,1795.0,1225.0,35.8,13.7,0.7868
4.6,1169.0,-200.0,25.0,1430.0,300.0,636.0,190.0,1901.0,1372.0,32.3,18.4,0.8753
3.0,1093.0,-200.0,15.5,1163.0,189.0,717.0,160.0,1705.0,1139.0,29.7,25.0,1.0246
2.9,1084.0,-200.0,16.7,1200.0,185.0,686.0,159.0,1753.0,1505.0,27.8,26.6,0.9748
1.9,970.0,-200.0,11.2,1023.0,134.0,787.0,123.0,1552.0,1074.0,26.3,27.3,0.9238
1.4,951.0,-200.0,9.0,939.0,96.0,849.0,101.0,1488.0,868.0,25.3,30.0,0.9508
2.1,1038.0,-200.0,12.1,1053.0,122.0,744.0,116.0,1631.0,1095.0,24.0,34.9,1.0271
1.2,950.0,-200.0,8.9,937.0,64.0,802.0,80.0,1566.0,989.0,23.4,38.6,1.0968
0.6,831.0,-200.0,3.7,695.0,30.0,1033.0,51.0,1355.0,658.0,23.5,38.3,1.0972
0.4,813.0,-200.0,3.1,656.0,-200.0,1070.0,-200.0,1332.0,603.0,22.0,42.6,1.1146
-200.0,797.0,-200.0,2.5,621.0,23.0,1105.0,37.0,1303.0,562.0,21.6,44.0,1.1225
0.4,824.0,-200.0,3.1,660.0,36.0,1033.0,46.0,1342.0,618.0,21.4,45.6,1.1493
0.7,879.0,-200.0,5.7,796.0,58.0,912.0,64.0,1454.0,747.0,21.1,47.1,1.1641
2.3,1132.0,-200.0,15.6,1166.0,168.0,652.0,108.0,1827.0,1229.0,21.3,48.4,1.2119
4.0,1291.0,-200.0,25.2,1434.0,306.0,526.0,151.0,2239.0,1494.0,22.9,47.9,1.3208
2.8,1193.0,-200.0,15.4,1160.0,231.0,630.0,153.0,1927.0,1281.0,24.4,45.5,1.3721
1.6,1057.0,-200.0,8.4,914.0,157.0,796.0,116.0,1665.0,954.0,27.6,38.0,1.3818
1.6,1027.0,-200.0,8.0,899.0,132.0,822.0,116.0,1563.0,810.0,31.1,29.6,1.318
2.0,1084.0,-200.0,12.1,1052.0,136.0,736.0,130.0,1677.0,882.0,33.4,24.7,1.2516
2.0,1032.0,-200.0,12.6,1071.0,127.0,742.0,131.0,1619.0,840.0,35.7,18.9,1.0865
1.7,977.0,-200.0,10.6,998.0,125.0,810.0,131.0,1554.0,743.0,36.2,18.1,1.0724
2.0,1039.0,-200.0,12.6,1069.0,138.0,773.0,135.0,1646.0,880.0,37.1,17.7,1.094
2.2,1056.0,-200.0,14.3,1127.0,163.0,734.0,152.0,1694.0,928.0,36.5,18.1,1.0887
3.2,1164.0,-200.0,20.3,1306.0,259.0,648.0,198.0,1886.0,1218.0,35.5,19.1,1.0888
3.6,1124.0,-200.0,20.5,1309.0,236.0,655.0,183.0,1845.0,1170.0,33.7,20.0,1.0275
3.8,1152.0,-200.0,22.1,1355.0,245.0,628.0,175.0,1879.0,1620.0,30.5,22.7,0.9763
4.8,1223.0,-200.0,23.8,1399.0,344.0,592.0,193.0,1940.0,1508.0,28.7,26.2,1.0144
2.8,1058.0,-200.0,14.7,1139.0,188.0,696.0,140.0,1699.0,1318.0,26.7,28.9,0.9981
2.6,1049.0,-200.0,15.1,1152.0,149.0,693.0,128.0,1730.0,1189.0,25.7,31.6,1.0285
1.9,1010.0,-200.0,10.8,1006.0,102.0,779.0,100.0,1589.0,1000.0,24.5,35.7,1.0807
1.7,981.0,-200.0,10.2,985.0,99.0,779.0,97.0,1572.0,1020.0,24.3,36.3,1.0852
1.0,886.0,-200.0,6.5,834.0,48.0,904.0,67.0,1440.0,767.0,23.8,36.9,1.0748
0.7,821.0,-200.0,3.9,706.0,36.0,1021.0,58.0,1360.0,674.0,23.7,37.3,1.076
0.5,784.0,-200.0,2.8,641.0,-200.0,1114.0,-200.0,1319.0,588.0,22.2,40.6,1.0729
0.4,771.0,-200.0,2.1,593.0,30.0,1155.0,45.0,1291.0,545.0,21.6,42.2,1.0762
0.6,819.0,-200.0,3.4,677.0,56.0,1048.0,62.0,1379.0,685.0,20.3,46.8,1.1
0.7,836.0,-200.0,4.7,747.0,51.0,961.0,59.0,1384.0,702.0,20.7,45.9,1.1088
2.4,1114.0,-200.0,15.8,1174.0,172.0,667.0,102.0,1819.0,1188.0,20.5,47.7,1.1419
4.4,1319.0,-200.0,26.6,1470.0,316.0,520.0,154.0,2276.0,1589.0,22.4,46.6,1.247
3.1,1211.0,-200.0,14.8,1143.0,269.0,632.0,157.0,1860.0,1331.0,24.2,48.5,1.4452
2.0,1051.0,-200.0,9.3,950.0,196.0,802.0,138.0,1593.0,1040.0,28.8,33.0,1.2825
2.1,1108.0,-200.0,12.0,1049.0,206.0,749.0,142.0,1701.0,1137.0,32.8,25.2,1.2325
2.1,1014.0,-200.0,10.9,1012.0,156.0,795.0,125.0,1548.0,851.0,34.4,19.9,1.0647
2.1,1003.0,-200.0,11.9,1047.0,120.0,769.0,120.0,1578.0,782.0,36.5,16.7,1.0045
2.2,1021.0,-200.0,13.2,1092.0,161.0,764.0,150.0,1606.0,908.0,37.5,14.3,0.9099
1.6,986.0,-200.0,8.9,937.0,114.0,833.0,120.0,1473.0,806.0,38.0,15.5,1.0119
2.4,1098.0,-200.0,13.0,1084.0,191.0,754.0,173.0,1648.0,985.0,38.1,16.5,1.0828
3.3,1157.0,-200.0,18.2,1245.0,236.0,665.0,187.0,1782.0,1211.0,37.3,17.3,1.084
4.0,1190.0,-200.0,23.7,1395.0,287.0,606.0,206.0,1914.0,1411.0,35.9,17.7,1.0316
4.1,1183.0,-200.0,21.6,1341.0,266.0,628.0,187.0,1881.0,1395.0,32.4,21.5,1.0303
4.2,1231.0,-200.0,21.6,1341.0,274.0,626.0,170.0,1937.0,1578.0,30.3,25.6,1.0879
2.9,1102.0,-200.0,16.5,1195.0,196.0,690.0,149.0,1762.0,1325.0,28.5,27.8,1.0665
2.3,1041.0,-200.0,12.3,1060.0,144.0,748.0,124.0,1629.0,1185.0,26.9,30.5,1.0671
2.2,1090.0,-200.0,13.6,1103.0,142.0,695.0,119.0,1686.0,1235.0,25.7,33.5,1.0918
2.1,1074.0,-200.0,12.8,1078.0,124.0,685.0,108.0,1673.0,1317.0,24.7,36.9,1.1302
1.6,977.0,-200.0,9.4,956.0,93.0,765.0,93.0,1581.0,1114.0,23.6,39.2,1.1306
1.2,949.0,-200.0,8.3,910.0,71.0,816.0,77.0,1552.0,1015.0,22.2,43.0,1.1363
1.2,912.0,-200.0,6.7,842.0,-200.0,863.0,-200.0,1489.0,1015.0,21.2,45.8,1.1353
0.9,863.0,-200.0,4.6,746.0,56.0,919.0,76.0,1415.0,961.0,21.3,45.9,1.1471
0.6,834.0,-200.0,3.6,689.0,46.0,988.0,58.0,1367.0,796.0,21.6,45.0,1.151
0.7,865.0,-200.0,5.0,764.0,51.0,917.0,63.0,1430.0,826.0,21.3,46.5,1.1608
1.3,974.0,-200.0,8.2,908.0,83.0,793.0,75.0,1546.0,1057.0,21.1,46.9,1.1585
2.0,1079.0,-200.0,10.7,1004.0,175.0,713.0,111.0,1628.0,1302.0,22.8,43.0,1.1731
1.9,1084.0,-200.0,10.3,990.0,148.0,734.0,116.0,1633.0,1284.0,25.0,38.3,1.198
2.2,1107.0,-200.0,12.9,1080.0,167.0,714.0,138.0,1675.0,1348.0,30.9,26.9,1.1835
1.9,1040.0,-200.0,11.0,1015.0,120.0,775.0,117.0,1543.0,1025.0,35.1,19.2,1.0664
1.5,1019.0,-200.0,8.3,913.0,78.0,840.0,94.0,1428.0,759.0,36.9,17.2,1.0576
1.4,1003.0,-200.0,8.2,907.0,76.0,862.0,91.0,1427.0,680.0,39.3,13.9,0.9715
1.0,925.0,-200.0,5.2,772.0,45.0,1001.0,60.0,1308.0,516.0,40.3,12.6,0.9302
1.0,910.0,-200.0,4.6,743.0,54.0,1039.0,66.0,1282.0,500.0,39.7,13.5,0.965
1.4,1012.0,-200.0,7.2,868.0,70.0,884.0,87.0,1435.0,700.0,41.1,13.1,1.0124
1.6,1100.0,-200.0,9.4,954.0,87.0,809.0,106.0,1512.0,1360.0,40.1,14.9,1.0828
1.6,1046.0,-200.0,8.0,901.0,69.0,849.0,94.0,1464.0,722.0,37.4,17.0,1.0757
2.1,1083.0,-200.0,10.7,1003.0,95.0,787.0,112.0,1524.0,842.0,34.0,19.2,1.0073
2.0,1050.0,-200.0,9.6,962.0,107.0,810.0,120.0,1496.0,879.0,31.7,21.6,0.9959
1.9,1050.0,-200.0,8.7,927.0,88.0,830.0,106.0,1475.0,836.0,29.7,24.2,0.9926
2.3,1142.0,-200.0,11.6,1035.0,100.0,746.0,112.0,1611.0,1062.0,27.9,27.6,1.0252
2.4,1165.0,-200.0,11.8,1043.0,125.0,717.0,120.0,1644.0,1188.0,26.8,29.9,1.0402
2.2,1136.0,-200.0,10.5,995.0,132.0,727.0,114.0,1591.0,1236.0,25.8,33.0,1.0826
1.2,986.0,-200.0,5.5,790.0,57.0,869.0,70.0,1422.0,853.0,26.3,33.1,1.1199
1.1,971.0,-200.0,5.5,790.0,46.0,871.0,64.0,1447.0,875.0,24.3,38.1,1.1398
0.8,908.0,-200.0,3.8,701.0,-200.0,971.0,-200.0,1381.0,704.0,24.7,36.4,1.1158
-200.0,882.0,-200.0,2.9,648.0,34.0,1023.0,55.0,1338.0,666.0,23.3,39.5,1.1176
0.6,900.0,-200.0,3.4,674.0,33.0,974.0,50.0,1355.0,679.0,21.1,45.6,1.1246
0.7,935.0,-200.0,4.1,716.0,50.0,915.0,62.0,1415.0,877.0,20.2,48.5,1.1319
0.4,939.0,-200.0,4.1,718.0,39.0,927.0,53.0,1395.0,826.0,21.3,45.5,1.1405
0.6,982.0,-200.0,4.7,750.0,84.0,893.0,85.0,1417.0,881.0,22.6,31.0,0.8372
0.9,1088.0,-200.0,7.1,862.0,93.0,786.0,102.0,1519.0,1110.0,25.7,34.8,1.1292
0.9,1065.0,-200.0,7.4,872.0,82.0,831.0,97.0,1481.0,927.0,31.6,23.8,1.0842
0.8,1016.0,-200.0,7.3,868.0,73.0,889.0,91.0,1407.0,665.0,36.3,16.3,0.9727
0.4,930.0,-200.0,4.2,723.0,43.0,1035.0,62.0,1263.0,474.0,37.9,15.0,0.9728
0.3,928.0,-200.0,4.1,716.0,39.0,1060.0,57.0,1252.0,459.0,39.4,13.7,0.9639
0.1,889.0,-200.0,3.8,698.0,27.0,1132.0,40.0,1234.0,437.0,40.2,12.3,0.8983
0.5,966.0,-200.0,5.8,802.0,46.0,968.0,60.0,1383.0,607.0,41.3,11.9,0.9252
0.4,973.0,-200.0,5.6,792.0,53.0,977.0,70.0,1356.0,620.0,41.4,11.8,0.9282
0.3,950.0,-200.0,4.8,754.0,38.0,1003.0,53.0,1325.0,551.0,40.1,13.6,0.9953
0.4,982.0,-200.0,5.3,780.0,39.0,974.0,54.0,1374.0,532.0,37.6,16.4,1.0458
0.6,990.0,-200.0,6.1,814.0,49.0,929.0,58.0,1399.0,578.0,33.9,20.3,1.0522
0.8,1017.0,-200.0,7.4,873.0,68.0,874.0,73.0,1464.0,721.0,31.6,22.9,1.0469
1.2,1067.0,-200.0,9.0,938.0,102.0,825.0,99.0,1520.0,912.0,29.7,24.8,1.016
1.6,1147.0,-200.0,11.7,1040.0,123.0,745.0,102.0,1635.0,1155.0,29.0,27.0,1.063
1.2,1132.0,-200.0,11.0,1014.0,106.0,728.0,101.0,1628.0,1279.0,27.9,30.4,1.1249
0.5,976.0,-200.0,6.0,814.0,66.0,855.0,77.0,1448.0,1018.0,28.0,30.6,1.1396
0.3,920.0,-200.0,4.3,730.0,43.0,944.0,55.0,1393.0,842.0,26.8,32.3,1.1235
0.1,879.0,-200.0,2.8,642.0,33.0,1031.0,51.0,1343.0,740.0,26.6,33.0,1.1338
-200.0,854.0,-200.0,2.3,604.0,-200.0,1090.0,-200.0,1317.0,625.0,23.7,38.6,1.1159
0.1,880.0,-200.0,2.9,649.0,33.0,1022.0,50.0,1374.0,739.0,22.2,42.8,1.1317
0.3,925.0,-200.0,4.1,717.0,75.0,936.0,75.0,1455.0,970.0,21.2,46.3,1.1501
0.8,1044.0,-200.0,8.3,912.0,111.0,758.0,89.0,1604.0,1177.0,21.4,46.5,1.172
2.3,1279.0,-200.0,16.6,1197.0,250.0,599.0,112.0,1906.0,1518.0,22.9,43.0,1.1826
3.4,1403.0,-200.0,25.6,1443.0,313.0,508.0,142.0,2234.0,1811.0,25.2,38.6,1.2215
2.5,1282.0,-200.0,17.7,1230.0,263.0,594.0,145.0,1924.0,1696.0,27.1,34.9,1.231
2.4,1262.0,-200.0,16.2,1187.0,282.0,633.0,165.0,1842.0,1603.0,32.4,24.8,1.1886
2.1,1195.0,-200.0,15.1,1153.0,226.0,678.0,159.0,1732.0,1370.0,36.8,18.0,1.0945
-200.0,1173.0,-200.0,14.3,1127.0,176.0,709.0,159.0,1678.0,1194.0,39.1,16.0,1.11
-200.0,1102.0,-200.0,10.8,1007.0,120.0,777.0,131.0,1534.0,880.0,39.2,16.4,1.1439
-200.0,1076.0,-200.0,10.1,982.0,96.0,799.0,123.0,1523.0,748.0,40.5,14.9,1.111
-200.0,1078.0,-200.0,10.9,1012.0,115.0,777.0,129.0,1523.0,868.0,41.4,13.8,1.0786
-200.0,1100.0,-200.0,11.0,1014.0,108.0,761.0,126.0,1533.0,959.0,40.5,14.9,1.114
-200.0,1234.0,-200.0,16.8,1205.0,142.0,658.0,149.0,1781.0,1160.0,39.6,17.0,1.2064
-200.0,1323.0,-200.0,20.7,1316.0,219.0,586.0,200.0,1911.0,1453.0,37.7,19.8,1.2715
-200.0,1263.0,-200.0,19.5,1283.0,193.0,610.0,174.0,1863.0,1400.0,34.3,24.2,1.2857
-200.0,1216.0,-200.0,14.6,1136.0,128.0,658.0,131.0,1737.0,1265.0,31.7,28.1,1.2912
-200.0,1247.0,-200.0,14.3,1127.0,127.0,664.0,135.0,1761.0,1366.0,30.2,30.8,1.3008
-200.0,1264.0,-200.0,15.9,1177.0,132.0,628.0,134.0,1820.0,1593.0,29.4,33.0,1.3343
-200.0,1111.0,-200.0,10.3,988.0,77.0,728.0,96.0,1619.0,1336.0,29.2,33.1,1.3202
-200.0,1068.0,-200.0,8.8,931.0,72.0,762.0,94.0,1576.0,1317.0,27.6,36.6,1.332
-200.0,1015.0,-200.0,6.8,850.0,57.0,802.0,79.0,1531.0,1173.0,27.2,36.9,1.3147
-200.0,989.0,-200.0,6.3,827.0,56.0,827.0,79.0,1513.0,1163.0,25.4,41.0,1.3079
-200.0,930.0,-200.0,3.9,708.0,-200.0,924.0,-200.0,1440.0,1012.0,25.2,41.5,1.3106
-200.0,952.0,-200.0,4.1,717.0,64.0,879.0,89.0,1481.0,1164.0,23.4,47.4,1.3475
-200.0,981.0,-200.0,4.7,747.0,52.0,856.0,69.0,1493.0,1090.0,25.1,44.0,1.3794
-200.0,1138.0,-200.0,9.9,974.0,122.0,683.0,91.0,1716.0,1338.0,23.9,46.5,1.3637
-200.0,1472.0,-200.0,24.8,1424.0,314.0,499.0,135.0,2257.0,1808.0,24.8,43.2,1.3387
-200.0,1626.0,-200.0,37.3,1713.0,395.0,412.0,166.0,2643.0,2176.0,27.0,38.7,1.361
-200.0,1480.0,-200.0,26.2,1460.0,357.0,494.0,189.0,2238.0,2028.0,29.4,33.6,1.3526
-200.0,1367.0,-200.0,21.6,1342.0,308.0,567.0,193.0,2002.0,1758.0,34.8,23.4,1.2781
-200.0,1245.0,-200.0,16.1,1181.0,184.0,645.0,164.0,1747.0,1350.0,38.1,18.5,1.2108
-200.0,1194.0,-200.0,13.0,1083.0,128.0,685.0,139.0,1632.0,1060.0,38.9,18.0,1.2318
-200.0,1156.0,-200.0,13.4,1096.0,125.0,713.0,130.0,1615.0,954.0,39.8,16.0,1.1444
-200.0,1107.0,-200.0,13.7,1106.0,135.0,727.0,129.0,1615.0,1024.0,41.7,12.5,0.9941
-200.0,1127.0,-200.0,14.0,1117.0,158.0,714.0,132.0,1625.0,1092.0,42.8,12.3,1.0326
-200.0,1083.0,-200.0,10.4,994.0,106.0,771.0,101.0,1544.0,927.0,41.4,14.2,1.1128
-200.0,1289.0,-200.0,17.5,1225.0,163.0,632.0,145.0,1796.0,1274.0,41.3,15.5,1.21
-200.0,1209.0,-200.0,12.9,1082.0,143.0,685.0,133.0,1662.0,978.0,38.3,19.4,1.2851
-200.0,1221.0,-200.0,14.9,1145.0,96.0,648.0,110.0,1753.0,1050.0,34.7,23.3,1.2653
-200.0,1255.0,-200.0,15.5,1164.0,127.0,638.0,126.0,1793.0,1301.0,32.6,26.3,1.2754
-200.0,1163.0,-200.0,11.2,1022.0,95.0,695.0,102.0,1644.0,1141.0,30.9,29.0,1.275
-200.0,1234.0,-200.0,14.3,1126.0,104.0,644.0,104.0,1782.0,1252.0,30.1,30.2,1.2711
-200.0,1240.0,-200.0,14.2,1124.0,131.0,645.0,112.0,1799.0,1300.0,29.0,33.4,1.3149
-200.0,1128.0,-200.0,10.0,978.0,92.0,733.0,89.0,1683.0,1193.0,28.3,36.8,1.3906
-200.0,1057.0,-200.0,7.6,881.0,53.0,784.0,67.0,1574.0,1081.0,27.6,38.2,1.3911
-200.0,1026.0,-200.0,5.8,801.0,45.0,816.0,63.0,1545.0,1094.0,25.8,43.1,1.4113
